Season,Episode,Title,Description,AirDate,Rating,Voters
2,15,Dammit Janet,Stevie falls madly in love with another toddler at his new daycare; Peter takes advantage of Lois' new career as a stewardess.,13 Jun. 2000,7.4,"(1,783)"
2,16,There's Something About Paulie,"The mob puts a hit out on Lois, after her meddling puts an end to Peter's unwanted friendship with a crime lord's obnoxious nephew.",27 Jun. 2000,6.9,"(1,906)"
2,17,He's Too Sexy for His Fat,"Peter's drastic plastic surgery and liposuction procedures will transform him from a fatherly slob into a beautiful snob, and the family is not sure what to do.",27 Jun. 2000,7.7,"(1,826)"
2,18,E. Peterbus Unum,A zoning malfunction committed by the city planners gives Peter the opportunity to convert the Griffin household in the sovereign nation of Petirua.,12 Jul. 2000,8.1,"(1,964)"
2,19,The Story on Page One,Peter substitutes Meg's dreary newspaper article on Mayor Adam West with a steamy exposé that tries to out Hollywood actor Luke Perry.,18 Jul. 2000,7.4,"(1,706)"
2,20,Wasted Talent,"Lois learns that Peter is a drunken savant when it comes to playing the piano, after he goes on a drinking binge to win one of Pawtucket Pat's silver scrolls.",25 Jul. 2000,8.1,"(1,955)"
2,21,"Fore, Father",Peter tries to teach Chris a lesson in responsibility by getting him a job at the local golf course; Brian convinces Stewie he was poisoned by a booster shot.,1 Aug. 2000,7.2,"(1,686)"
3,1,The Thin White Line,"Brian becomes a drug-sniffing dog for police to get out of a rut after taking the advice of his therapist, but the cocaine may be more than he can handle.",11 Jul. 2001,8.0,"(1,925)"
3,2,Brian Does Hollywood,"When Brian leaves the family for Hollywood with dreams of becoming a screenwriter and director, he winds up directing a porn video.",18 Jul. 2001,7.6,"(1,831)"
3,3,Mr. Griffin Goes to Washington,"After the toy company is taken over by a tobacco company, Peter is set up as the president and is sent to Washington to lobby against a bill.",25 Jul. 2001,7.5,"(1,718)"
3,4,"One If by Clam, Two If by Sea","When a hurricane destroys The Drunken Clam, it is bought by a British man who turns it into an English pub to the dismay of Peter and the gang.",1 Aug. 2001,7.6,"(1,744)"
3,5,And the Wiener Is...,Peter becomes jealous of Chris' very large endowment.,8 Aug. 2001,7.6,"(1,692)"
3,6,Death Lives,"Peter dies again, and Death shows him the errors of his ways.",15 Aug. 2001,8.0,"(1,758)"
3,7,Lethal Weapons,"Lois takes Tae-Jitsu, quickly becomes a black-belt and scares away all of the frustrating New Yorkers that had come to Quahog to view the leaves.",22 Aug. 2001,7.3,"(1,824)"
3,8,The Kiss Seen Round the World,Meg takes an internship to work for Tom with Neil as her partner and kisses him during a life-threading situation that is caught on tape.,29 Aug. 2001,6.7,"(1,829)"
3,9,Mr. Saturday Knight,"Losing his job at the toy factory is he least of his concerns, when Peter is caught monkeying around with a renaissance fair wench.",5 Sep. 2001,7.4,"(1,671)"
3,10,A Fish Out of Water,"Peter tries to pay of the debts he accrued while pursuing his dream of owning a commercial fishing boat by catching an infamous, man-eating fish.",19 Sep. 2001,7.1,"(1,773)"
3,11,Emission Impossible,"After Peter helps deliver Lois's sister's baby, he and Lois decide to try to have another kid, but Stewie will attempt to foil their new plan.",8 Nov. 2001,8.1,"(1,822)"
3,12,To Love and Die in Dixie,"After Chris witnesses a convenience store robbery, the Griffins are put in the witness protection program and relocated to the Deep South.",15 Nov. 2001,8.1,"(1,894)"
3,13,Screwed the Pooch,"Brian confesses to Peter and Lois that he has had sexual yearnings lately, so Lois suggests that Brian join them for a change of scenery.",29 Nov. 2001,7.4,"(1,597)"
3,14,"Peter Griffin: Husband, Father... Brother?","While learning about his family history, Chris discovers that one of Peter's ancestors was a black slave once owned by the Pewterschmidts.",6 Dec. 2001,7.6,"(1,624)"
3,15,"Ready, Willing and Disabled",Joe becomes a media darling after Peter spikes his sports drink with steroids during a track and field event for the disabled; the kids bicker over $26 they found.,20 Dec. 2001,7.6,"(1,605)"
3,16,A Very Special Family Guy Freakin' Christmas,Holiday mishaps include Lois going ballistic after losing her Christmas cheer and Peter not being able to watch the KISS Christmas special.,21 Dec. 2001,7.6,"(1,746)"
3,17,Brian Wallows and Peter's Swallows,Brian is sentenced to community service following a drunk driving episode; Peter cares for three endangered nestlings living in his freshly-grown beard.,17 Jan. 2002,7.4,"(1,709)"
3,18,From Method to Madness,"When Brian shows interest in theatre, Lois convinces him to try out for School of Performing Arts, but during the audition, Brian is dismissed by the judges.",24 Jan. 2002,7.4,"(1,605)"
3,19,"Stuck Together, Torn Apart","Peter's jealously reaches its peak when going with Lois to the gynecologist, who prepares to examine Lois, but Peter refuses to let him near her.",31 Jan. 2002,7.6,"(1,568)"
3,20,Road to Europe,Stewie and Brian go on a Pan-European journey back home after becoming stranded in Saudi Arabia; Peter is aghast to learn Lois is not really a fan of KISS.,7 Feb. 2002,7.8,"(1,717)"
3,21,Family Guy Viewer Mail #1,Peter gets three wishes by a genie; The Griffins get superpowers; Quahog turns into the Little Rascals.,14 Feb. 2002,7.5,"(1,650)"
3,22,When You Wish Upon a Weinstein,"Driven by his tilted views on Judaism, Peter goes from finding a Jewish accountant to throwing Chris a Bar Mitzvah to make him smart. Meanwhile, a group of angry Catholics are trying to hunt down Peter.",9 Nov. 2003,7.4,"(1,653)"
4,1,North by North Quahog,"Peter and Lois try for a second honeymoon, but things go awry when he poses as Mel Gibson.",1 May 2005,7.8,"(1,873)"
4,2,Fast Times at Buddy Cianci Jr. High,Chris gets seduced by his new homicidal English teacher; Brian becomes a substitute teacher to a class of thugs.,8 May 2005,7.5,"(1,674)"
4,3,Blind Ambition,Peter's desire to become famous for something causes him to go blind.,15 May 2005,7.5,"(1,608)"
4,4,Don't Make Me Over,"After a makeover, Meg becomes an insufferable starlet.",5 Jun. 2005,7.4,"(1,657)"
4,5,The Cleveland-Loretta Quagmire,Cleveland's wife Loretta has an affair with Quagmire.,12 Jun. 2005,7.6,"(1,659)"
4,6,Petarded,"After winning at the children's edition of trivial pursuit, Peter thinks he's a genius until testing proves that he's actually intellectually disabled.",19 Jun. 2005,8.2,"(2,118)"
4,7,Brian the Bachelor,"Brian takes part in ""The Bachelorette""; Chris takes advice from his talking pimple.",26 Jun. 2005,7.4,"(1,618)"
4,8,8 Simple Rules for Buying My Teenage Daughter,Peter resorts to selling Meg to Mort Goldman to pay off his pharmacy tab; Stewie falls in love with his babysitter.,10 Jul. 2005,7.5,"(1,601)"
4,9,Breaking Out Is Hard to Do,"Lois goes to jail after a shoplifting crime spree, but when the family breaks her out, they're forced to live in Asiantown.",17 Jul. 2005,7.6,"(1,553)"
4,10,Model Misbehavior,"Lois becomes a model, but goes overboard with the glamour life.",24 Jul. 2005,7.3,"(1,526)"
4,11,Peter's Got Woods,"Brian tries to rename James Woods High School, but Peter pulls out a surprise weapon.",11 Sep. 2005,7.5,"(1,641)"
4,12,The Perfect Castaway,"Peter and the guys get stranded on an island, and after being rescued months later, Peter realizes things aren't what they used to be.",18 Sep. 2005,7.7,"(1,545)"
4,13,Jungle Love,"To avoid Freshman hazing, Chris runs away to South America, when the family get him, Peter learns that he's the richest man in the tribe.",25 Sep. 2005,7.2,"(1,518)"
4,14,PTV,"After an incident at the Emmys, the FCC overreacts, so Peter decides to start his own cable network, until the FCC shut him down and start censoring his life.",6 Nov. 2005,8.5,"(2,461)"
4,15,Brian Goes Back to College,Brian re-enrolls at Brown while Peter and the guys become the new A-Team.,13 Nov. 2005,7.7,"(1,576)"
4,16,The Courtship of Stewie's Father,Peter tries to bond with Stewie in a number of different ways.,20 Nov. 2005,7.7,"(1,545)"
4,17,Fat Guy Strangler,"Lois discovers a long-lost brother, but her new relative has a deadly secret.",27 Nov. 2005,7.9,"(1,792)"
4,18,"The Father, the Son and the Holy Fonz","Peter's father Francis visits and learns Stewie has not been baptized. He and Peter take Stewie without Lois' permission and have him baptized. Learning this, Lois impresses upon Peter that Stewie should have a choice so he starts one.",18 Dec. 2005,7.2,"(1,537)"
4,19,Brian Sings and Swings,"Brian and Stewie go on tour singing classic tunes with Frank Sinatra, Jr.",8 Jan. 2006,7.2,"(1,532)"
4,20,Patriot Games,"After quarterback Tom Brady witnesses Peter pummeling several people in order to get to the bathroom, he recruits him to play for the New England Patriots.",29 Jan. 2006,7.7,"(1,764)"
4,21,"I Take Thee, Quagmire",Quagmire falls in love with and marries the maid that Peter won on a game show only to find out that she's a psycho and must figure out a way to get out of it.,12 Mar. 2006,7.5,"(1,539)"
4,22,Sibling Rivalry,"Peter reluctantly agrees to get a vasectomy, and refuses to have sex, causing Lois to gain weight; Stewie's half-brother Bertram declare an all-out war for control over the playground.",26 Mar. 2006,7.6,"(1,515)"
4,23,Deep Throats,"While Meg interns for Mayor West, Brian uncovers a scandal; Peter and Lois decide to reunite their old groovy band",9 Apr. 2006,7.4,"(1,507)"
4,24,Peterotica,"Peter writes an erotic novel, but a lawsuit leaves his investor, Carter, broke, forcing him to move in with the Griffins; Stewie trains for the Olympics.",23 Apr. 2006,7.5,"(1,505)"
4,25,You May Now Kiss the... Uh... Guy Who Receives,"Brian's gay cousin Jasper comes to town to marry his fiancé, until Mayor West bans gay marriage to distract everyone from a financial scandal.",30 Apr. 2006,7.2,"(1,490)"
4,26,Petergeist,Peter's attempt to open build a movie theater on the Indian burial ground in his backyard releases a poltergeist that sucks Stewie into the television set.,7 May 2006,7.8,"(1,674)"
4,27,Untitled Griffin Family History,"When burglars break into the house, the Griffins take cover in the attic, where Peter tells them about their family history.",14 May 2006,7.7,"(1,556)"
4,28,Stewie B. Goode,A near-death experience inspires Stewie to change his life.,21 May 2006,7.6,"(1,365)"
4,29,Bango Was His Name Oh!,Stewie searches for a man he saw on TV who he believes is his real father.,21 May 2006,7.6,"(1,344)"
4,30,Stu & Stewie's Excellent Adventure,"Stewie meets his future self, who lives a pathetic life.",21 May 2006,7.8,"(1,440)"
5,1,Stewie Loves Lois,"After she saves Rupert, Stewie smothers Lois with affection; After his first prostate exam, Peter sues Dr. Hartman for sexual harassment.",10 Sep. 2006,8.2,"(1,862)"
5,2,Mother Tucker,Peter's mom starts dating Tom Tucker; Brian and Stewie host their own raunchy radio program.,17 Sep. 2006,7.4,"(1,544)"
5,3,Hell Comes to Quahog,"Meg takes a job at a new superstore, which causes Peter to lose his job and the town's electricity.",24 Sep. 2006,7.5,"(1,496)"
5,4,Saving Private Brian,Stewie and Brian join the army and are sent to Iraq; Chris becomes the lead singer of a rock band.,5 Nov. 2006,7.6,"(1,651)"
5,5,Whistle While Your Wife Works,"Lois does Peter's work while he recovers from losing his fingers in an accident; Brian begins dating an unintelligent woman, much to Stewie's delight.",12 Nov. 2006,7.7,"(1,525)"
5,6,Prick Up Your Ears,"Lois becomes the school's sex ed teacher, but is fired for having ""radical"" views; Stewie attempts to kill the Tooth Fairy.",19 Nov. 2006,7.3,"(1,487)"
5,7,Chick Cancer,Stewie tries to win over retired child actress Olivia; Peter makes his own chick flick.,26 Nov. 2006,7.5,"(1,498)"
5,8,Barely Legal,"After taking her to the prom, Meg becomes obsessed with Brian; The guys join the police force to help Joe.",17 Dec. 2006,7.9,"(1,626)"
5,9,Road to Rupert,"After Brian accidentally sells Rupert at a yard sale, he and Stewie travel to Aspen to get him back; Meg is forced to be Peter's driver after he loses his license.",28 Jan. 2007,7.9,"(1,624)"
5,10,Peter's Two Dads,"After Francis dies, Peter learns his real father lives in Ireland, so he and Brian set out to find him.",11 Feb. 2007,7.6,"(1,541)"
5,11,The Tan Aquatic with Steve Zissou,Peter becomes the neighborhood bully; Stewie has a cancer scare after staying in a tanning bed too long.,18 Feb. 2007,7.6,"(1,488)"
5,12,Airport '07,Peter becomes a redneck and gets Quagmire fired. So the gang sets out to get Quagmire his job back.,4 Mar. 2007,7.7,"(1,547)"
5,13,Bill & Peter's Bogus Journey,"Peter's attempts to become physically fit lead to a friendship with Bill Clinton, which inadvertently nearly destroys Peter & Lois' marriage.",11 Mar. 2007,7.3,"(1,473)"
5,14,No Meals on Wheels,"After Peter finds a valuable coin and sells it for $50, 000, he opens his own restaurant, but things don't end well when he bans Joe and all of his handicapped friends.",25 Mar. 2007,7.2,"(1,402)"
5,15,Boys Do Cry,"When Stewie gets sick from communion, the town is convinced he's possessed by the devil, forcing the family to go on the run, and end up in Texas.",29 Apr. 2007,7.2,"(1,417)"
5,16,No Chris Left Behind,"After being expelled for having the lowest average standardized test score, Chris is accepted into a snobby private school, forcing the family to struggle to pay the tuition.",6 May 2007,7.3,"(1,452)"
5,17,"It Takes a Village Idiot, and I Married One","Lois becomes the new Mayor of Quahog, but soon becomes corrupt with power.",13 May 2007,7.5,"(1,408)"
5,18,Meet the Quagmires,"Death grants Peter's wish to go back in time to 1984 to be 18 again, but when he bails on Lois, he soon learns he's alters the present, where Lois is married to Quagmire.",20 May 2007,8.4,"(1,990)"
6,1,Blue Harvest,"With the Griffins stuck at home during a blackout, Peter tells the story of Star Wars Episode IV: A New Hope.",23 Sep. 2007,8.2,"(7,424)"
6,2,Movin' Out (Brian's Song),"Brian moves in with Jillian, but Stewie moves in to to help pay the rent. Meg and Chris both get jobs at the local convenience store.",30 Sep. 2007,7.1,"(1,496)"
6,3,"Believe It or Not, Joe's Walking on Air","Joe gets a leg transplant to allow him to walk again, only for his new legs to make him abandon Bonnie and the guys.",7 Oct. 2007,7.4,"(1,499)"
6,4,Stewie Kills Lois,"Stewie kills Lois, and one year after her disappearance, Peter is charged with her death.",4 Nov. 2007,8.3,"(2,043)"
6,5,Lois Kills Stewie,"With Lois back in Quahog, Stewie escapes with Brian to Washington, D.C. and sets out to initiate his latest plan for world domination.",11 Nov. 2007,8.3,"(1,998)"
6,6,Padre de Familia,"Peter discovers that he is an illegal Mexican immigrant, so he is forced to take a job as a day laborer for Lois's father.",18 Nov. 2007,6.9,"(1,459)"
6,7,Peter's Daughter,"When Meg awakens from a coma, Peter vows to treat her better than before, but doesn't approve of her dating an attractive doctor.",25 Nov. 2007,7.3,"(1,433)"
6,8,McStroke,Peter sues a fast food chain after he suffers a stroke from eating over 30 hamburgers in one sitting.,13 Jan. 2008,7.6,"(1,625)"
6,9,Back to the Woods,James Woods gets his revenge on Peter by stealing his identity and moving in with his family.,17 Feb. 2008,7.4,"(1,501)"
6,10,"Play It Again, Brian","Brian decides to declare his love for Lois as she and Peter accompany him to a writers' convention, and the Griffin kids are babysat by Herbert.",2 Mar. 2008,7.2,"(1,426)"
6,11,The Former Life of Brian,"When Brian decides to look up an old flame on a whim, he discovers, to his horror, that he is the father of her teenage son.",27 Apr. 2008,6.8,"(1,397)"
6,12,Long John Peter,"Peter begins to act like a pirate when he gets a parrot, creating havoc in Quahog; Chris falls for vet intern Anna.",4 May 2008,7.5,"(1,501)"
7,1,Love Blactually,"Stewie convinces Brian to take it slow with his new girlfriend, but she becomes impatient and hooks up with Cleveland. Brian then tries to get Cleveland back together with his ex-wife Loretta to get him out of the picture.",28 Sep. 2008,6.8,"(1,573)"
7,2,I Dream of Jesus,"Peter rediscovers his favorite song, ""Surfin' Bird"" by the Trashmen, and discovers that Jesus Christ is working at a used record store in Quahog, and sets out to let everyone know that he has come back.",5 Oct. 2008,8.0,"(2,193)"
7,3,Road to Germany,Stewie and Brian use a time machine to go back to Nazi-era Poland and rescue Mort.,19 Oct. 2008,8.1,"(1,933)"
7,4,Baby Not on Board,"The Griffins decide to take a vacation to the Grand Canyon, only to leave Stewie behind.",2 Nov. 2008,7.4,"(1,522)"
7,5,The Man with Two Brians,"Peter gets the Griffins a new, younger dog to eventually replace an aging Brian.",9 Nov. 2008,7.6,"(1,500)"
7,6,Tales of a Third Grade Nothing,Peter must pass the third grade in order to get a promotion at the brewery; Stewie turns Brian and Frank Sinatra Jr.'s nightclub into a trendy hotspot.,16 Nov. 2008,7.1,"(1,619)"
7,7,Ocean's Three and a Half,"The guys try to help Joe and Bonnie get money for their hospital bill after their baby is born, a baby who Stewie develops a crush on.",15 Feb. 2009,7.6,"(1,535)"
7,8,Family Gay,Peter becomes temporarily gay after participating in a medical study.,8 Mar. 2009,7.4,"(1,629)"
7,9,The Juice Is Loose!,Everyone is up in arms after Peter becomes friends with O.J. Simpson.,15 Mar. 2009,6.4,"(1,495)"
7,10,FOX-y Lady,Lois becomes a Fox News anchor; Peter and Chris try to sell a cartoon pilot to the Fox network.,22 Mar. 2009,6.9,"(1,401)"
7,11,Not All Dogs Go to Heaven,Meg becomes religious and tries to convert Brian from Atheism; Stewie teleports the cast of Star Trek: The Next Generation to Quahog.,29 Mar. 2009,7.7,"(1,794)"
7,12,420,Brian becomes the leading proponent for legalization of marijuana in Quahog.,19 Apr. 2009,7.7,"(1,635)"
7,13,Stew-Roids,Stewie begins taking steroids after being beat up by Susie; Chris starts dating popular girl Connie.,26 Apr. 2009,7.9,"(1,671)"
7,14,We Love You Conrad,"Brian dates ""Hills"" star Lauren Conrad while trying to hide the fact that he is in love with someone else.",3 May 2009,7.3,"(1,433)"
7,15,Three Kings,"A series of parodies based on the Stephen King movies ""Stand by Me,"" ""Misery,"" and ""The Shawshank Redemption.""",10 May 2009,8.1,"(1,817)"
7,16,Peter's Progress,The story of Griffin Peterson and the founding of Quahog.,17 May 2009,7.1,"(1,434)"
8,1,Road to the Multiverse,Brian and Stewie explore a series of alternate universes.,27 Sep. 2009,9.1,"(3,754)"
8,2,Family Goy,"When Lois finds out her mother was a Holocaust survivor, Peter decides to adopt the Jewish faith.",4 Oct. 2009,7.1,"(1,488)"
8,3,Spies Reminiscent of Us,"With the help of Chevy Chase and Dan Aykroyd, Stewie and Brian discover that Mayor West is a Cold War sleeper agent; Peter and the guys start an improv group.",11 Oct. 2009,6.8,"(1,440)"
8,4,Brian's Got a Brand New Bag,"Brian becomes the laughing stock of the family when he begins dating an older woman, but things get worse when she breaks her hip and he has to be her errand-boy.",8 Nov. 2009,7.2,"(1,395)"
8,5,Hannah Banana,"Brian helps Stewie meet Miley Cyrus, only to discover a secret about her identity; The family discovers that the evil monkey in Chris's closet isn't actually evil.",8 Nov. 2009,7.1,"(1,411)"
8,6,Quagmire's Baby,"Quagmire is forced to take care of a baby he fathered when she is left on his doorstep, while Stewie creates clones of himself and Brian.",15 Nov. 2009,7.2,"(1,373)"
8,7,Jerome Is the New Black,"The guys find a new black friend to join their group, until Peter finds out that he slept with Lois. Meanwhile, Brian tries to find out why Quagmire hates him and tries to make amends.",22 Nov. 2009,7.1,"(1,379)"
8,8,Dog Gone,"After accidentally killing another dog and surprised that no one cares, Brian tries to convince everyone that dogs should have the same value as humans.",29 Nov. 2009,7.5,"(1,365)"
8,9,Business Guy,Peter takes over Pewterschmidt Industries when Carter has a heart attack and goes into a coma.,13 Dec. 2009,7.3,"(1,462)"
8,10,Big Man on Hippocampus,"When Peter develops amnesia after hitting his head, he forgets everything and everyone, forcing the family to help regain his memory.",3 Jan. 2010,7.5,"(1,352)"
8,11,Dial Meg for Murder,"Meg goes to prison after her boyfriend escapes from jail, and returns as a frightening, hardened sociopath.",31 Jan. 2010,7.5,"(1,426)"
8,12,Extra Large Medium,Peter pretends to be a psychic after Lois sees one after Chris and Stewie get lost in the woods; Chris asks a girl with Down Syndrome out on a date.,14 Feb. 2010,6.7,"(1,371)"
8,13,"Go, Stewie, Go!","Stewie poses as a girl so that he can appear on Jolly Farm, and falls for a female co-star; Peter makes Lois feel bad about her age.",14 Mar. 2010,7.3,"(1,355)"
8,14,Peter-assment,"Peter is sexually harassed by Angela, but will he follow through with her advances and keep his job?",21 Mar. 2010,6.8,"(1,320)"
8,15,Brian Griffin's House of Payne,CBS turns Brian's pilot for a heartwarming drama into a sitcom starring James Woods; Meg and Chris try to hide Stewie's accidental head injury.,28 Mar. 2010,7.2,"(1,322)"
8,16,April in Quahog,Peter makes an embarrassing confession about his kids as everyone thinks the world is about to come to an end.,11 Apr. 2010,7.2,"(1,284)"
8,17,Brian & Stewie,Brian and Stewie get locked in a bank vault where they are forced to deal with each other on a whole new level.,2 May 2010,7.6,"(2,490)"
8,18,Quagmire's Dad,"Quagmire's dad undergoes a sex change, and Brian, who was out of town for a seminar, ends up sleeping with him after the sex change.",9 May 2010,7.5,"(1,580)"
8,19,The Splendid Source,"With Cleveland's help, Peter, Joe, and Quagmire blow off a couples' getaway to Maine to search for the origin of the world's funniest dirty joke.",16 May 2010,7.2,"(1,346)"
8,20,"Something, Something, Something, Dark Side",Peter makes good on another power outage at home by retelling Star Wars Episode V: The Empire Strikes Back.,23 May 2010,7.6,"(6,264)"
8,21,Partial Terms of Endearment,"Lois agrees to be a surrogate mother for her friend, but when she unexpectedly dies, Lois and Peter argue over whether to continue with the pregnancy.",20 Jun. 2010,7.3,"(1,281)"
9,1,And Then There Were Fewer,"The residents of Quahog are invited to James Woods' house, where a murder mystery takes place.",26 Sep. 2010,8.6,"(2,928)"
9,2,Excellence in Broadcasting,Brian does a 180 on Rush Limbaugh and befriends him after he reads one of his books.,3 Oct. 2010,6.5,"(1,552)"
9,3,Welcome Back Carter,"After Peter catches Carter having an affair, he is strong-armed into keeping a secret, until he accidentally spills the beans.",10 Oct. 2010,7.0,"(1,288)"
9,4,Halloween on Spooner Street,Peter and Joe team up to execute Halloween pranks on Quagmire; Brian shows Stewie the ropes of trick-or-treating; Meg sets out to attend her first high school Halloween party.,7 Nov. 2010,7.9,"(1,576)"
9,5,"Baby, You Knock Me Out","Lois becomes a champion foxy boxer, and Peter acts as her manager.",14 Nov. 2010,7.1,"(1,373)"
9,6,Brian Writes a Bestseller,"Brian's self-help book becomes a best-seller after Stewie becomes his manager; Lois decides that she and Peter need separate beds, leaving him to look for a new cuddle buddy.",21 Nov. 2010,7.0,"(1,490)"
9,7,Road to the North Pole,"Disappointed with the Mall Santa, Stewie and Brian decide to go up to the North Pole to teach Santa a lesson, only to face a shocking revelation.",12 Dec. 2010,8.2,"(2,163)"
9,8,New Kidney in Town,Peter needs a new kidney after he destroys his making his own Red Bull; Chris gets to introduce President Obama after plagiarizing Meg's poem.,9 Jan. 2011,7.5,"(1,398)"
9,9,And I'm Joyce Kinney,"Lois becomes friends with the new news anchor, only to have her reveal Lois's most embarrassing secret on air.",16 Jan. 2011,7.1,"(1,268)"
9,10,Friends of Peter G.,"After a public disturbance, Peter and Brian are forced to attend a 12-step meeting to help kick their drinking problems. Unable to recognize his issue, Peter gets a visit from Death, who gives him a glimpse of what life would be like with and without ""Mr. Booze"" in his bloodstream.",13 Feb. 2011,7.3,"(1,332)"
9,11,German Guy,A jealous Mr. Herbert tries to tell Chris that the elderly German puppeteer that he is hanging out with is actually a notorious Nazi war criminal.,20 Feb. 2011,6.8,"(1,380)"
9,12,The Hand That Rocks the Wheelchair,"While taking care of Joe, Meg develops a crush on him; Stewie creates an evil clone who escapes the house.",6 Mar. 2011,7.2,"(1,319)"
9,13,Trading Places,"Chris and Meg think their parents have it easy, and Peter and Lois beg to differ, so in order to teach them a lesson, they all trade places.",20 Mar. 2011,7.2,"(1,294)"
9,14,Tiegs for Two,"Brian enlists Quagmire's help to score a date with a new friend, but things get nasty when they start to compete for the affections of each other's old flames, Cheryl Tiegs and Jillian.",10 Apr. 2011,7.1,"(1,217)"
9,15,Brothers & Sisters,"After yet another failed marriage, Lois' sister, Carol, comes to stay, and quickly falls in love with Mayor West.",17 Apr. 2011,6.8,"(1,217)"
9,16,The Big Bang Theory,Stewie and Brian go back in time to stop Bertram from killing Leonardo da Vinci.,8 May 2011,8.1,"(1,597)"
9,17,Foreign Affairs,"Lois goes on a vacation with Bonnie to Paris, unaware of her intentions; Peter homeschools Chris and Meg.",15 May 2011,6.5,"(1,212)"
9,18,It's a Trap!,The Griffins reprise their intergalactic roles in an outrageous retelling of Return of the Jedi.,22 May 2011,7.2,"(9,751)"
10,1,Lottery Fever,"When the Griffins win millions in the lottery, they can't handle the good fortune and struggle to stay grounded.",25 Sep. 2011,7.2,"(1,720)"
10,2,Seahorse Seashell Party,"As a hurricane hits Quahog, Brian gets high on mushrooms; Meg finally summons up the courage to confront the family.",2 Oct. 2011,6.6,"(1,903)"
10,3,Screams of Silence: The Story of Brenda Q,Quagmire and the guys try to save his sister Brenda from her abusive boyfriend.,30 Oct. 2011,6.3,"(1,696)"
10,4,Stewie Goes for a Drive,Stewie runs away after crashing Brian's car; Peter befriends Ryan Reynolds.,6 Nov. 2011,7.1,"(1,460)"
10,5,Back to the Pilot,"Brian and Stewie travel back in time to January 31, 1999 to change history, only to alter the past with dire consequences.",13 Nov. 2011,8.8,"(2,588)"
10,6,Thanksgiving,"Joe's son, who was reported missing in Iraq, suddenly and unexpectedly appears during Thanksgiving dinner, but the story of his disappearance doesn't add up.",20 Nov. 2011,6.8,"(1,391)"
10,7,Amish Guy,"The Griffins stay in an Amish village after their car breaks down, but problems arise when Meg falls for a boy in the village.",27 Nov. 2011,7.0,"(1,306)"
10,8,Cool Hand Peter,"Peter and the guys take a stand against their wives and flee to the Deep South on a road trip, only to earn a one-way ticket to jail.",4 Dec. 2011,7.5,"(1,343)"
10,9,Grumpy Old Man,"Lois's dad retires to a senior community in Florida, but has trouble getting used to it.",11 Dec. 2011,6.7,"(1,223)"
10,10,Meg and Quagmire,"When Meg turns 18, Quagmire tries to make his move on her, but Peter tries to stop him.",8 Jan. 2012,7.2,"(1,372)"
10,11,The Blind Side,Brian dates a blind woman who hates dogs; Peter can't stop falling down the new stairs.,15 Jan. 2012,7.7,"(1,438)"
10,12,Livin' on a Prayer,Lois takes matters into her own hands when Stewie's sick friend is denied medical treatment by his Christian Scientists parents.,29 Jan. 2012,7.0,"(1,255)"
10,13,Tom Tucker: The Man and His Dream,Peter helps Tom Tucker revive his acting career; Chris starts dating a girl who looks exactly like Lois.,12 Feb. 2012,6.8,"(1,224)"
10,14,Be Careful What You Fish For,"Peter befriends a dolphin who moves in, and soon becomes annoying; Stewie asks for Brian's help in busting a negligent day care worker.",19 Feb. 2012,7.0,"(1,409)"
10,15,Burning Down the Bayit,"Mort, Peter and Quagmire burn down Goldman's pharmacy to collect the insurance money, but things go awry when Joe starts to look into the case.",4 Mar. 2012,6.7,"(1,182)"
10,16,Killer Queen,"Peter and Chris are sent to fat camp, where a serial killer targets overweight kids; Stewie is traumatized by the frightening Queen album cover.",11 Mar. 2012,7.4,"(1,295)"
10,17,Forget-Me-Not,"After a car accident, Peter, Brian, Joe, and Quagmire wake up in a hospital with no memory and discover that they're the last people left on Earth.",18 Mar. 2012,8.0,"(1,437)"
10,18,"You Can't Do That on Television, Peter","Peter creates his own children's TV show, portraying Lois as an annoying nag; Meg shadows Dr. Hartman.",1 Apr. 2012,7.0,"(1,216)"
10,19,Mr. & Mrs. Stewie,Stewie falls for a girl who's just as wicked as him; Peter and Quagmire take their friendship to the next level.,29 Apr. 2012,7.6,"(1,353)"
10,20,Leggo My Meg-O,"When Meg and her friend are kidnapped in Paris, Stewie and Brian fly to Paris to rescue her.",6 May 2012,7.6,"(1,338)"
10,21,Tea Peter,"Peter joins the Tea Party, only to discover that Carter Pewterschmidt is using the party to get rid of the government for his own selfish motives.",13 May 2012,6.6,"(1,231)"
10,22,Family Guy Viewer Mail #2,A British version of Family Guy; Everybody Peter touches turns into Robin Williams; A day through Stewie's point of view.,20 May 2012,7.7,"(1,391)"
10,23,Internal Affairs,"Peter talks Joe into having an affair with his new attractive partner, until Bonnie finds out.",20 May 2012,7.3,"(1,286)"
11,1,Into Fat Air,The Griffins try to beat Lois's obnoxious ex-boyfriend's family to the top of Mount Everest.,30 Sep. 2012,7.3,"(1,592)"
11,2,Ratings Guy,"After the Griffins become a Nielsen Family, everyone gets mad at Peter for convincing the networks to make ridiculous changes to popular shows.",7 Oct. 2012,7.1,"(1,374)"
11,3,The Old Man and the Big 'C',"Brian and Stewie learn that Carter Pewterschmidt's company has developed a cure for cancer, but is keeping it from the public.",4 Nov. 2012,6.8,"(1,229)"
