Season,Episode,Title,Description,AirDate,Rating,Voters
8,23,Homer's Enemy,Homer's laziness begets the ire of his industrious but arrogant new co-worker Frank Grimes; Bart buys a run-down factory for a dollar.,4 May 1997,9.3,"(5,876)"
8,24,The Simpsons Spin-Off Showcase,"Troy McClure presents three spinoffs: ""Chief Wiggins, P.I.,"" ""The Love-Matic Grandpa,"" and ""The Simpson Family Smile-Time Variety Hour.""",11 May 1997,7.1,"(2,330)"
8,25,The Secret War of Lisa Simpson,"Bart is sent to a military school to be disciplined; Lisa, seeking a challenge, enrolls with him, but faces discrimination as the school's only girl cadet.",18 May 1997,7.8,"(2,298)"
9,1,The City of New York vs. Homer Simpson,"Homer must travel to New York to get his car back, which is illegally parked at World Trade Center Plaza.",21 Sep. 1997,9.0,"(4,472)"
9,2,The Principal and the Pauper,"At his 20th anniversary celebration as school principal, Principal Skinner is discovered to be an imposter of the real Seymour Skinner.",28 Sep. 1997,7.0,"(3,159)"
9,3,Lisa's Sax,"Homer recounts the story of Bart's first day of school, which corresponds with the story of how Lisa got her saxophone.",19 Oct. 1997,8.1,"(2,306)"
9,4,Treehouse of Horror VIII,Homer battles mutants after Springfield is annihilated by a neutron bomb; Bart has his DNA mixed with a fly; Marge is revealed to be a witch in colonial Springfield.,26 Oct. 1997,8.2,"(2,501)"
9,5,The Cartridge Family,"After a massive soccer riot, Homer purchases a gun to protect the family.",2 Nov. 1997,8.2,"(2,544)"
9,6,Bart Star,"A damning report on childhood obesity in Springfield leads to the formation of a pee-wee football team. After belittling Ned Flanders, Homer ends up coaching the team, but his favoring of Bart makes him unpopular.",9 Nov. 1997,7.7,"(2,152)"
9,7,The Two Mrs. Nahasapeemapetilons,"Apu receives a letter from his mother stating that it's time for him fulfilled his arranged marriage obligation, he pretends Marge is his wife.",16 Nov. 1997,7.7,"(2,092)"
9,8,Lisa the Skeptic,Townspeople believe Lisa has unearthed the fossiled remains of a angel.,23 Nov. 1997,8.1,"(2,302)"
9,9,Realty Bites,Marge becomes a real-estate agent.,7 Dec. 1997,7.6,"(2,084)"
9,10,Miracle on Evergreen Terrace,"When Bart accidentally burns down the family's Christmas tree and gifts, he claims that a robber stole everything. As a result, the town gets them a new tree and pitches in to raise funds.",21 Dec. 1997,7.6,"(2,291)"
9,11,"All Singing, All Dancing","Homer is disappointed when the western he rented turns out to be a musical, so the family reminds him of the musical moments in the show's history.",4 Jan. 1998,5.0,"(2,422)"
9,12,Bart Carny,"Bart and Homer befriend two carnies and invite them to stay with them, but the carnies soon swindle the Simpsons out of their house.",11 Jan. 1998,7.7,"(2,174)"
9,13,The Joy of Sect,An evil cult called the Movementarians brainwashes the citizens of Springfield and it's up to Marge to get them back.,8 Feb. 1998,8.3,"(2,420)"
9,14,Das Bus,"While the kids become stranded on a desert island, Homer attempts to cash in on the Internet.",15 Feb. 1998,8.2,"(2,371)"
9,15,The Last Temptation of Krust,"After a disastrous performance, Krusty changes his image and becomes an edgy stand-up.",22 Feb. 1998,7.4,"(2,024)"
9,16,Dumbbell Indemnity,"Homer and Moe attempt insurance fraud so that Moe can support his new girlfriend. When Homer ends up in jail, Moe has to decide whether or not to come forward.",1 Mar. 1998,7.7,"(2,047)"
9,17,Lisa the Simpson,"Lisa fears she is losing her intelligence when she learns about the fabled Simpson gene. Meanwhile, Jasper freezes himself in the Kwik-E-Mart freezer.",8 Mar. 1998,8.0,"(2,286)"
9,18,This Little Wiggy,"Bart is reluctant to hang out with Ralph Wiggum, until he gains access to Chief Wiggum's master key to the city.",22 Mar. 1998,7.9,"(2,136)"
9,19,Simpson Tide,Homer causes an international incident after he joins the Naval reserves.,29 Mar. 1998,8.1,"(2,635)"
9,20,The Trouble with Trillions,"Homer is forced to spy for the IRS after an audit. But when he is asked to retrieve a trillion dollar bill from Mr. Burns, he switches sides and the two flee to Cuba for refuge.",5 Apr. 1998,7.8,"(2,459)"
9,21,Girly Edition,Bart and Lisa become locked in competition when they anchor a children's news program; Homer adopts a helper monkey.,19 Apr. 1998,7.8,"(2,087)"
9,22,Trash of the Titans,Homer becomes the sanitation commissioner for Springfield. His ineptitude pollutes the town and leads to a drastic solution.,26 Apr. 1998,8.4,"(2,828)"
9,23,King of the Hill,"After humiliating Bart at a church picnic, Homer resolves to get in shape. Soon, he is contacted by an energy bar company that wants him to climb a mountain as a promotion.",3 May 1998,8.2,"(2,530)"
9,24,Lost Our Lisa,Lisa gets lost after she tries to take a bus to a museum.,10 May 1998,7.7,"(2,009)"
9,25,Natural Born Kissers,Homer and Marge's attempt to spice up their marriage leads to the couple being chased naked through Springfield.,17 May 1998,8.0,"(2,162)"
10,1,Lard of the Dance,Homer and Bart try to start their own grease business; Lisa organizes a school dance.,23 Aug. 1998,7.6,"(2,166)"
10,2,The Wizard of Evergreen Terrace,Homer's midlife crisis leads to a disastrous attempt at being an inventor.,20 Sep. 1998,8.1,"(2,593)"
10,3,Bart the Mother,"When Bart accidentally kills a mother bird, he tries to make amends by raising the eggs.",27 Sep. 1998,7.6,"(2,064)"
10,4,Treehouse of Horror IX,Homer receives an evil hair transplant; Bart and Lisa get trapped in an Itchy and Scratchy cartoon; Maggie is revealed to be an alien.,25 Oct. 1998,8.1,"(2,423)"
10,5,When You Dish Upon a Star,Homer becomes a Hollywood insider when he befriends Alec Baldwin and Kim Basinger.,8 Nov. 1998,7.2,"(2,069)"
10,6,D'oh-in' in the Wind,Homer becomes a hippie after a revelation about his middle name.,15 Nov. 1998,7.5,"(2,039)"
10,7,Lisa Gets an 'A',"When Lisa cheats on a test, she has a moral crisis when her perfect score qualifies the school for grant money; Homer adopts a lobster as a pet.",22 Nov. 1998,8.1,"(2,142)"
10,8,Homer Simpson in: 'Kidney Trouble',Homer gets cold feet before a transplant operation which could save Grampa's life.,6 Dec. 1998,7.3,"(1,987)"
10,9,Mayored to the Mob,Homer deals with corruption when he becomes Mayor Quimby's bodyguard.,20 Dec. 1998,8.1,"(2,540)"
10,10,Viva Ned Flanders,"When Homer takes Ned to Las Vegas in an attempt to get him to loosen up, the two end up drunkenly marrying a pair of cocktail waitresses.",10 Jan. 1999,7.8,"(2,128)"
10,11,Wild Barts Can't Be Broken,The children of Springfield revolt after a curfew is enforced.,17 Jan. 1999,7.7,"(2,005)"
10,12,"Sunday, Cruddy Sunday","Homer and his friends head to the Super Bowl, but are forced to sneak in when they discover their tickets are counterfeit.",31 Jan. 1999,7.0,"(2,096)"
10,13,Homer to the Max,"Homer changes his name to ""Max Power"" after discovering that he shares his name with a dimwitted TV character.",7 Feb. 1999,7.7,"(2,057)"
10,14,I'm with Cupid,The husbands of Springfield plot revenge after Apu outshines them on Valentine's Day.,14 Feb. 1999,7.3,"(1,877)"
10,15,Marge Simpson in: 'Screaming Yellow Honkers',Marge's new SUV gives her a potent case of road rage.,21 Feb. 1999,7.3,"(1,882)"
10,16,Make Room for Lisa,"Lisa feels that her relationship with her father will never be close, and she develops stress-induced stomach pains; Marge inadvertently knocks out Milhouse.",28 Feb. 1999,7.5,"(1,869)"
10,17,Maximum Homerdrive,Homer takes Bart with him on a cross-country delivery on behalf of a trucker who died before completing it; Marge and Lisa experience problems with their new novelty doorbell.,28 Mar. 1999,7.7,"(1,982)"
10,18,Simpsons Bible Stories,Three famous religious stories are retold Simpsons style as the family nods off at church.,4 Apr. 1999,7.4,"(1,933)"
10,19,Mom and Pop Art,Homer becomes the talk of the Springfield art community when a failed barbecue pit he worked on is mistaken for an art project.,11 Apr. 1999,7.6,"(2,004)"
10,20,The Old Man and the 'C' Student,Bart is punished with community service at the Retirement Castle after he ruins Springfield's chances of hosting the Olympics.,25 Apr. 1999,7.3,"(1,771)"
10,21,Monty Can't Buy Me Love,"When a wealthy man moves to Springfield, Mr. Burns begins to feel that he is losing his grasp on the citizens and decides to enlist the help of Homer.",2 May 1999,7.1,"(1,794)"
10,22,They Saved Lisa's Brain,"Lisa is invited to join the Springfield chapter of MENSA and after Mayor Quimby flees, the group ends up running the city. Meanwhile, Homer poses for a series of erotic photos.",9 May 1999,7.3,"(1,818)"
10,23,Thirty Minutes Over Tokyo,The Simpsons must perform on a Japanese game show after Homer loses their money on a vacation.,16 May 1999,8.0,"(2,186)"
11,1,Beyond Blunderdome,"Convinced he's the only man with guts to tell him the truth, Mel Gibson insists Homer accompanies him in Hollywood to help fix his newest film project.",26 Sep. 1999,7.3,"(2,028)"
11,2,Brother's Little Helper,"Bart is put on medication to control his behavior, but the pills cause him to become paranoid and insane.",3 Oct. 1999,7.5,"(1,801)"
11,3,Guess Who's Coming to Criticize Dinner?,"When Homer is hired as a local food critic by a newspaper in Springfield, he finds himself in deep trouble after his reviews turn out to be too critical.",24 Oct. 1999,7.5,"(1,819)"
11,4,Treehouse of Horror X,The Simpsons attempt to cover up their accidental murder of Ned Flanders. Bart and Lisa acquire super powers. An electronic apocalypse threatens Springfield.,31 Oct. 1999,7.8,"(2,121)"
11,5,E-I-E-I-(Annoyed Grunt),Homer cowards out of a pistol-duel and hides out with the rest of the family on a country farm.,7 Nov. 1999,7.8,"(1,980)"
11,6,"Hello Gutter, Hello Fadder",Homer becomes a minor celebrity around Springfield after bowling a perfect game.,14 Nov. 1999,7.3,"(1,694)"
11,7,Eight Misbehavin',Apu struggles with fatherhood after Manjula gives birth to octuplets.,21 Nov. 1999,7.0,"(1,720)"
11,8,"Take My Wife, Sleaze","Homer's attempt at creating a motorcycle gang attracts a real gang, who kidnap Marge.",28 Nov. 1999,7.1,"(1,749)"
11,9,Grift of the Magi,A toy company purchases Springfield Elementary and uses the student body as a focus group for their new Christmas toy Funzo.,19 Dec. 1999,7.4,"(1,861)"
11,10,Little Big Mom,Lisa finds out how rough Marge has it when her mom is in traction and she becomes the woman of the house. Homer and Bart's antics get her so worked up she conspires to teach them a lesson.,9 Jan. 2000,7.4,"(1,673)"
11,11,Faith Off,Bart is led to believe he has special healing powers after a tent revival.,16 Jan. 2000,6.8,"(1,705)"
11,12,The Mansion Family,Homer receives responsibility for Mr. Burns' mansion when he is on leave and takes Burns' yacht to international waters to have a party.,23 Jan. 2000,7.3,"(1,694)"
11,13,Saddlesore Galactica,The Simpsons get an abused horse and make him a contender in horse racing. Homer finds out a secret conspiracy about jockeys. Lisa tries to reach President Clinton when the results of a school band talent competition seem tainted.,6 Feb. 2000,6.5,"(1,899)"
11,14,"Alone Again, Natura-Diddly",Ned deals with his grief after Maude's untimely death.,13 Feb. 2000,7.7,"(2,382)"
11,15,Missionary: Impossible,"When Homer is wanted dead for reneging on a 10,000 dollar pledge to PBS, Reverend Lovejoy sets him up for missionary work in the South Pacific until the heat dies down.",20 Feb. 2000,7.3,"(1,772)"
11,16,Pygmoelian,"Plastic surgery not only transforms Moe the Bartender from ugly to hunky, it helps gets him a job on a hit daytime drama.",27 Feb. 2000,7.3,"(1,690)"
11,17,Bart to the Future,Bart gets a glimpse of the future while the family is on vacation at an Indian casino.,19 Mar. 2000,7.1,"(1,879)"
11,18,Days of Wine and D'oh'ses,Homer doesn't like it when Barney quits drinking; Bart and Lisa get into trouble when they enter a photo contest for the new phone book cover.,9 Apr. 2000,7.4,"(1,670)"
11,19,Kill the Alligator and Run,"Fearing he only has three years to live, Homer takes the family on a vacation to Florida, where they become fugitives after seemingly killing a famous alligator.",30 Apr. 2000,6.6,"(1,838)"
11,20,Last Tap Dance in Springfield,Lisa has difficulties learning to tap dance; Bart and Milhouse ditch summer camp to spend a week living in the mall.,7 May 2000,7.1,"(1,661)"
11,21,"It's a Mad, Mad, Mad, Mad Marge","Everybody loves the new Simpsons' house guest Becky. Except Marge, who thinks Becky wants to kill her.",14 May 2000,7.1,"(1,712)"
11,22,Behind the Laughter,"Fans are invited to take a behind-the-scenes look at ""The Simpsons,"" revisiting some of the most memorable experiences the family has been through.",21 May 2000,7.9,"(2,117)"
12,1,Treehouse of Horror XI,Homer must do one good deed to get into Heaven; Bart and Lisa encounter a witch in a gingerbread house; Super-intelligent dolphins strike back at humanity.,1 Nov. 2000,7.6,"(2,009)"
12,2,A Tale of Two Springfields,Springfield is split in two when Homer revolts because his area code is changed; the new town walls itself off from the neighbors.,5 Nov. 2000,7.4,"(1,836)"
12,3,Insane Clown Poppy,"After he learns he has a daughter, Krusty turns to Homer for parenting advice.",12 Nov. 2000,7.0,"(1,705)"
12,4,Lisa the Treehugger,Lisa's crush on an environmental activist inspires her to live in a tree threatened by loggers.,19 Nov. 2000,7.1,"(1,712)"
12,5,Homer vs. Dignity,"Desperate for money, Homer accepts payment from Mr. Burns in exchange for humiliating himself.",26 Nov. 2000,7.0,"(1,779)"
12,6,The Computer Wore Menace Shoes,"Homer's gossip website becomes a huge hit, but when his information runs out he resorts to making up news.",3 Dec. 2000,7.7,"(1,859)"
12,7,The Great Money Caper,The whole town of Springfield conspires to teach Homer and Bart a lesson after the pair begin running confidence scams.,10 Dec. 2000,7.3,"(1,707)"
12,8,Skinner's Sense of Snow,"A freak blizzard traps the students of Springfield Elementary inside their school. Their lives at stake, they are at the mercy of the rescue efforts of a woozy Homer and Ned.",17 Dec. 2000,7.9,"(2,373)"
12,9,HOMR,"An X-ray reveals a crayon lodged in Homer's brain. After the crayon is removed, Homer experiences a sudden surge in intelligence, making him closer to Lisa and isolated from his friends.",7 Jan. 2001,8.1,"(2,094)"
12,10,Pokey Mom,"Marge befriends a convict with an artistic streak. Meanwhile, Homer battles the chiropractic industry after he creates a miracle back pain cure.",14 Jan. 2001,7.1,"(2,021)"
12,11,Worst Episode Ever,Bart and Milhouse are left in charge of the comic book store after Comic Book Guy is hospitalized.,4 Feb. 2001,7.4,"(1,755)"
12,12,Tennis the Menace,"Homer installs a tennis court in the backyard, but his lousy playing creates a rift in the family.",11 Feb. 2001,6.8,"(1,713)"
12,13,Day of the Jackanapes,When a new television game show grows in popularity and begins to draw away Krusty's TV audience e decided to retire from the television business.,18 Feb. 2001,7.1,"(1,583)"
12,14,New Kids on the Blecch,"A music producer offers Bart and his friends a chance to participate in an up-and-coming boyband, but the boys are not up to it after making a discovery.",25 Feb. 2001,7.2,"(1,865)"
12,15,Hungry Hungry Homer,Homer is forced to go on a hunger strike by the Springfield Isotopes after uncovering a secret plan to have the baseball team moved to New Mexico.,4 Mar. 2001,7.5,"(1,714)"
12,16,Bye Bye Nerdy,"Problems with a bully lead Lisa to examine just what makes bullies aggressive. Meanwhile, Homer gets into the baby-proofing business.",11 Mar. 2001,6.7,"(1,668)"
12,17,Simpson Safari,The Simpsons win a trip to Africa after Homer finds a golden animal cracker from the 60's in the loft.,1 Apr. 2001,6.8,"(1,699)"
12,18,Trilogy of Error,"Homer's rush to the hospital to re-attach his severed thumb, Lisa's rush to school to win the science fair, and Bart's run-in with an illegal fireworks scheme interconnect from their point of view.",29 Apr. 2001,8.6,"(2,556)"
12,19,I'm Goin' to Praiseland,"With Homer's help, Flanders tries to establish a Christian theme park based on drawings in Maude's sketch book.",6 May 2001,7.2,"(1,954)"
12,20,Children of a Lesser Clod,"After a debilitating injury forces him to stay indoors, Homer begins a daycare center.",13 May 2001,7.2,"(1,554)"
12,21,Simpsons Tall Tales,"A hobo tells the Simpsons tall tales on a train ride to Delaware. In the first story, Homer is outcast from society as Paul Bunyan. Then, Lisa travels the country planting trees as Connie Appleseed. Finally, Bart and Nelson raft down the Mississippi as Tom Sawyer and Huck Finn.",20 May 2001,7.0,"(1,621)"
13,1,Treehouse of Horror XII,A gypsy puts a curse on Homer; The Simpsons' new automated house malfunctions and tries to kill Homer; Bart and Lisa attend a school for wizards.,6 Nov. 2001,7.6,"(1,961)"
13,2,The Parent Rap,"After Bart takes a joyride in a police car, a judge orders him to be tethered to Homer at all times.",11 Nov. 2001,7.1,"(1,611)"
13,3,Homer the Moe,Homer and his friends are forced to drink in the Simpsons' garage after Moe the Bartender renovates his shady bar into a hipster hangout.,18 Nov. 2001,7.1,"(1,586)"
13,4,A Hunka Hunka Burns in Love,Mr. Burns falls in love with a younger woman and recruits Homer to help him impress her.,2 Dec. 2001,7.1,"(1,540)"
13,5,The Blunder Years,A hypnotist uncovers a traumatic experience from Homer's childhood.,9 Dec. 2001,7.6,"(2,006)"
13,6,She of Little Faith,"Homer and Bart get careless with a model rocket and accidentally do damage to Springfield's church, but when Mr. Burns offers to commercialize it to repair the destruction, Lisa leaves Christianity behind to become a Buddhist.",16 Dec. 2001,7.1,"(1,660)"
13,7,Brawl in the Family,"A social services officer brings unity to the Simpson family, but their newfound happiness is threatened when the cocktail waitress Homer married in Vegas shows up at their door.",6 Jan. 2002,6.8,"(1,523)"
13,8,Sweets and Sour Marge,Marge rallies for a ban on sugar after Springfield is declared America's fattest city.,20 Jan. 2002,6.9,"(1,506)"
13,9,Jaws Wired Shut,Marge can't deal with the quiet after Homer has his jaws wired shut.,27 Jan. 2002,7.3,"(1,563)"
13,10,Half-Decent Proposal,Marge's high school sweetheart Artie Ziff returns and offers Homer a million dollars to spend a weekend with Marge.,10 Feb. 2002,7.3,"(1,903)"
13,11,The Bart Wants What It Wants,"Bart breaks up with his new girlfriend Greta, but gets jealous when she begins dating Milhouse.",17 Feb. 2002,7.0,"(1,486)"
13,12,The Lastest Gun in the West,Bart meets a retired cowboy movie star and convinces him to make a comeback on The Krusty the Clown Show.,24 Feb. 2002,6.5,"(1,516)"
13,13,The Old Man and the Key,Abe gets his driver's license back to impress a new woman at the retirement home.,10 Mar. 2002,6.5,"(1,466)"
13,14,Tales from the Public Domain,"Homer reads three stories from an overdue library book, imagining himself as Odysseus, Lisa as Joan of Arc and Bart as Hamlet.",17 Mar. 2002,7.2,"(1,502)"
13,15,Blame It on Lisa,"Lisa sponsors an orphan in Brazil, and when he goes missing she convinces the family to go to Brazil to find him. While there, Homer is kidnapped.",31 Mar. 2002,7.0,"(1,560)"
13,16,Weekend at Burnsie's,"After a traumatizing eye injury, Homer becomes a habitual user of medical marijuana.",7 Apr. 2002,7.7,"(1,732)"
13,17,Gump Roast,"In this clip show, the citizens of Springfield honor Homer Simpsons with a Roast, but the festivities take a turn for the worst when aliens crash it.",21 Apr. 2002,5.4,"(1,626)"
13,18,I Am Furious Yellow,"Bart's comic about Homer becomes a hit on-line, prompting Homer to attempt to control his anger.",28 Apr. 2002,7.7,"(1,646)"
13,19,The Sweetest Apu,Apu's marriage is on the rocks after Manjula finds out he cheated on her.,5 May 2002,6.8,"(1,420)"
13,20,Little Girl in the Big Ten,Lisa pretends to be a college student when she befriends two college girls; Bart is forced to live in a plastic bubble after being bit by a mosquito.,12 May 2002,7.1,"(1,455)"
13,21,The Frying Game,Homer and Marge find themselves on death row after they are framed for murder.,19 May 2002,7.0,"(1,491)"
13,22,Papa's Got a Brand New Badge,Homer becomes chief of police after a scandal forces Wiggum out.,22 May 2002,7.8,"(2,104)"
14,1,Treehouse of Horror XIII,Homer clones himself with a magic hammock; Zombie cowboys come back from the dead after Springfield bans guns; The Simpsons family take a vacation on an island where Dr. Hibbert can turn people into animals.,3 Nov. 2002,7.6,"(1,841)"
14,2,How I Spent My Strummer Vacation,"When Homer is secretly videotaped complaining about his family in a taxi, they send him off to a rock and roll fantasy camp so he can try to live his dream.",10 Nov. 2002,7.4,"(1,646)"
14,3,Bart vs. Lisa vs. 3rd Grade,"Bart and Lisa are respectively held back and moved forward one grade, putting them in the same class.",17 Nov. 2002,7.1,"(1,548)"
14,4,Large Marge,Marge accidentally gets breast implants.,24 Nov. 2002,7.1,"(1,603)"
14,5,Helter Shelter,The Simpsons family must participate in a reality television show in which they try to live in the same way that the families did in the 1800s.,1 Dec. 2002,6.8,"(1,512)"
14,6,The Great Louse Detective,Homer has to use Sideshow Bob in order to track down a potential assassin.,15 Dec. 2002,7.3,"(1,560)"
14,7,Special Edna,"After Skinner once again has let Mrs. Krabappel down, Bart takes her to the cinema. To cheer her up, Bart nominates Krabappel for the 'teacher of the year' award. The nominations is accepted, and soon the Simpsons family and Mrs. Krabappel are going to the award ceremony in Orlando, Florida, where Skinner tries to get back Krabappel by asking her to marry him.",5 Jan. 2003,7.0,"(1,513)"
14,8,The Dad Who Knew Too Little,Homer hires a private detective to learn more about Lisa.,12 Jan. 2003,7.2,"(1,488)"
14,9,The Strong Arms of the Ma,Marge takes up body-building to boost her self-esteem after being mugged at the Kwik-E-Mart.,2 Feb. 2003,6.8,"(1,561)"
14,10,Pray Anything,"Homer turns to religion to help him get what he wants, and is soon awarded the church in an injury settlement. Homer then turns the church into his personal party pad, and Reverend Lovejoy leaves Springfield to wallow in its hedonism.",9 Feb. 2003,6.8,"(1,431)"
14,11,Barting Over,"After finding out Homer squandered his money from a baby commercial, Bart moves out into a loft, and meets skateboarding legend Tony Hawk.",16 Feb. 2003,6.7,"(1,533)"
14,12,I'm Spelling as Fast as I Can,"Lisa participates in the Spellympics, but Homer is busy traveling cross-country as Krusty Burger test-markets a new sandwich. Lisa is confident that she will win, until she learns that the contest is rigged against her.",16 Feb. 2003,7.2,"(1,442)"
14,13,A Star Is Born Again,"Ned Flanders starts dating a famous movie star, but has difficulties with the tabloids following them everywhere.",2 Mar. 2003,6.9,"(1,458)"
14,14,Mr. Spritz Goes to Washington,The family makes Krusty run for Congress because of air traffic being redirected to fly dangerously close to their house.,9 Mar. 2003,6.8,"(1,397)"
14,15,C.E.D'oh,Homer takes over the power plant after tricking Mr. Burns into making him the official owner of the power plant.,16 Mar. 2003,7.1,"(1,334)"
14,16,'Scuse Me While I Miss the Sky,Lisa becomes interested in astronomy and starts fighting the light pollution which is preventing her from being able to enjoy her new hobby.,30 Mar. 2003,7.1,"(1,361)"
14,17,Three Gays of the Condo,"When Homer finds an old note revealing Marge only married him because she was pregnant with Bart, he moves into a condo with two gay guys.",13 Apr. 2003,7.2,"(1,502)"
14,18,"Dude, Where's My Ranch?","Homer writes a Christmas carol called ""Everybody Hates Ned Flanders,"" which soon becomes so popular that the family decides to leave town for a while.",27 Apr. 2003,6.9,"(1,516)"
14,19,Old Yeller-Belly,"Homer throws out Santa's Little Helper for not saving him from a fire, but soon the dog becomes Duff's new mascot.",4 May 2003,6.7,"(1,400)"
14,20,"Brake My Wife, Please","Because of Homer losing his driver's license, Marge has to drive everyone everywhere, which is so stressful for her that she accidentally runs over Homer leading to the two seeing a marriage counselor.",11 May 2003,6.7,"(1,379)"
14,21,The Bart of War,"Bart and Milhouse are forced into community service after destroying Flanders' memorial and join separate community groups, pitting themselves against each other.",18 May 2003,6.6,"(1,413)"
14,22,Moe Baby Blues,"After saving Maggie's life, Moe develops a special bond with her, much to Homer's dismay.",18 May 2003,7.6,"(2,056)"
15,1,Treehouse of Horror XIV,"First, Homer kills the Grim Reaper and takes his place in Reaper Madness. Then, Professor Frink's father is revived, only to kill people and steal their organs in Frinkenstein. Finally, Bart and Milhouse get a stop watch that can stop time in Stop the World, I Want To Goof Off.",2 Nov. 2003,7.5,"(1,786)"
15,2,My Mother the Carjacker,"Homer's mother returns to Springfield, and the city pardons her from the charges against her. Mr Burns is furious about this and makes a plan to get Mona Simpson in prison.",9 Nov. 2003,7.2,"(1,471)"
15,3,The President Wore Pearls,Lisa feuds with Principal Skinner after being elected school president.,16 Nov. 2003,6.9,"(1,521)"
15,4,The Regina Monologues,Prime minister Tony Blair welcomes the Simpsons to England where they run into author J.K. Rowling and actor Ian McKellen.,23 Nov. 2003,7.0,"(1,591)"
15,5,The Fat and the Furriest,"At the dump Homer is videotaped while being attacked by a bear. The town regards him a coward, so Homer decides to strike back at the bear.",30 Nov. 2003,7.1,"(1,428)"
15,6,"Today, I Am a Clown",Krusty decides to do what he never did when he was thirteen years old - have a Bar Mitzvah.,7 Dec. 2003,6.5,"(1,375)"
15,7,'Tis the Fifteenth Season,"After spending all his money on an expensive gift for himself, and the family thinking he should be less of an egoist, Homer decides to change his ways.",14 Dec. 2003,7.0,"(1,436)"
15,8,"Marge vs. Singles, Seniors, Childless Couples and Teens and Gays","A concert for babies ends in a riot, so the childless adults of Springfield gather to make the town less child-friendly.",4 Jan. 2004,6.6,"(1,399)"
15,9,"I, (Annoyed Grunt)-Bot",Homer pretends to be a robot and competes in Robot Wars to win Bart's affection; Lisa has cat trouble.,11 Jan. 2004,7.3,"(1,483)"
15,10,Diatribe of a Mad Housewife,"Marge is inspired to write a novel, but the storyline of the book (a fat, mean husband, and a handsome, sweet neighbor) makes Homer jealous.",25 Jan. 2004,7.2,"(1,425)"
15,11,Margical History Tour,"Marge tells Lisa, Bart and Millhouse three history stories because the library doesn't have any.",8 Feb. 2004,7.1,"(1,393)"
15,12,Milhouse Doesn't Live Here Anymore,"Milhouse moves to Capital City, and therefore Lisa and Bart become best friends.",15 Feb. 2004,7.2,"(1,416)"
15,13,Smart & Smarter,"When Maggie is revealed to have an IQ of 167, Lisa is no longer the genius of the family, causing a rivalry between the sisters.",22 Feb. 2004,7.1,"(1,433)"
15,14,The Ziff Who Came to Dinner,Artie Ziff is discovered hiding out in the Simpsons' attic.,14 Mar. 2004,6.7,"(1,365)"
15,15,Co-Dependent's Day,Marge takes up heavy drinking to spend more time with Homer. Bart and Lisa confront a famous movie director about the drop in quality his films have taken.,21 Mar. 2004,6.7,"(1,390)"
15,16,The Wandering Juvie,"After playing a prank on the whole town, Bart is sentenced to six months of juvenile detention. There he meets Gina, who forces Bart to escape with her.",28 Mar. 2004,7.0,"(1,442)"
15,17,My Big Fat Geek Wedding,Mrs. Krabapel falls for Comic Book Guy and they plan a Star Trek like wedding. Principal Skinner plans to prevent it.,18 Apr. 2004,6.6,"(1,419)"
15,18,Catch 'Em If You Can,Homer and Marge try to have a vacation without the kids but Bart and Lisa follow them everywhere they go.,25 Apr. 2004,7.0,"(1,442)"
15,19,Simple Simpson,Homer becomes a costumed vigilante who uses pies for weapons after witnessing Lisa get humiliated at a competition at the state fair.,2 May 2004,7.3,"(1,470)"
15,20,The Way We Weren't,"Marge and Homer find out that they actually kissed each other at age 10 without knowing they were each other's first kisses, and tell the story about this.",9 May 2004,7.2,"(1,433)"
15,21,Bart-Mangled Banner,An accidental photo showing Bart mooning the American flag makes the Simpsons the most hated family in town.,16 May 2004,6.3,"(1,403)"
15,22,Fraudcast News,"After Mr. Burns is erroneously reported as dead, he buys all of he media outlets in order to prevent them from writing scathing articles about him.",23 May 2004,7.2,"(1,357)"
16,1,Treehouse of Horror XV,Ned gains the power to foresee people's deaths; Maggie is shrunk inside a vitamin capsule and swallowed; Eliza Simpson and her sidekick hunt down a murderer.,7 Nov. 2004,7.4,"(1,685)"
16,2,All's Fair in Oven War,"Homer buys Marge a new kitchen, and Marge likes cooking in the new kitchen so much she attends the Ovenfresh Bakeoff.",14 Nov. 2004,6.9,"(1,383)"
16,3,Sleeping with the Enemy,"Because she thinks her own children do not appreciate her anymore, Marge becomes a mother figure for Nelson.",21 Nov. 2004,7.1,"(1,427)"
16,4,She Used to Be My Girl,"Marge becomes jealous when Lisa begins idolizing her old high school friend, Chloe Talbot, a famous reporter.",5 Dec. 2004,6.5,"(1,367)"
16,5,Fat Man and Little Boy,"Bart begins designing T-shirt slogans, and his T-shirts become very popular among the citizens of Springfield.",12 Dec. 2004,7.0,"(1,314)"
16,6,Midnight Rx,"Homer goes to Canada with Apu and Ned to purchase Grampa's medication, but the three have problems getting home because the border guard thinks Apu is a terrorist.",16 Jan. 2005,7.2,"(1,336)"
16,7,Mommie Beerest,Homer gives Moe an enormous amount of money so he doesn't have to close down.,30 Jan. 2005,6.9,"(1,290)"
16,8,Homer and Ned's Hail Mary Pass,A video of Homer dancing becomes so popular that all major sports players hires Homer to design celebration dances for them.,6 Feb. 2005,6.3,"(1,352)"
16,9,Pranksta Rap,"Bart went to a rap concert Marge told him not to go to. In order to avoid punishment from Marge, he makes Marge and Homer believe he has been kidnapped.",13 Feb. 2005,6.6,"(1,411)"
